event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
24893430284,true,2019-04-27 20:00:00.000,-72.9416703,41.9701447,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430303,true,2019-04-27 21:00:00.000,-72.9417381,41.9701378,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430321,true,2019-04-27 22:00:00.000,-72.9408275,41.9680153,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430342,true,2019-04-27 23:01:00.000,-72.9394544,41.9690056,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430355,true,2019-04-28 00:01:00.000,-72.9390147,41.9698206,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430367,true,2019-04-28 01:00:00.000,-72.9392258,41.9692281,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430384,true,2019-04-28 02:00:00.000,-72.9391903,41.9697986,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430406,true,2019-04-28 03:01:00.000,-72.9382567,41.9702067,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430415,true,2019-04-28 04:01:00.000,-72.9389767,41.9697622,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430428,true,2019-04-28 05:00:00.000,-72.9391297,41.9698461,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430444,true,2019-04-28 06:00:00.000,-72.93904,41.9697689,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430462,true,2019-04-28 07:01:00.000,-72.9391442,41.9697478,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430473,true,2019-04-28 08:00:00.000,-72.9393108,41.9699972,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430494,true,2019-04-28 09:01:00.000,-72.939185,41.9696872,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430508,true,2019-04-28 10:01:00.000,-72.939095,41.9696436,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430520,true,2019-04-28 11:00:00.000,-72.9391308,41.9696883,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430544,true,2019-04-28 12:01:00.000,-72.9389197,41.9695381,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430568,true,2019-04-28 13:01:00.000,-72.9384914,41.9699142,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430580,true,2019-04-28 14:01:00.000,-72.9385772,41.9697703,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430594,true,2019-04-28 15:01:00.000,-72.9383036,41.9701969,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430615,true,2019-04-28 16:01:00.000,-72.9371275,41.9691869,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430624,true,2019-04-28 17:00:00.000,-72.9366078,41.9690161,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430666,true,2019-04-28 19:01:00.000,-72.9426578,41.9753156,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430682,true,2019-04-28 20:01:00.000,-72.9493789,41.9734544,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430697,true,2019-04-28 21:01:00.000,-72.9510558,41.9700578,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430714,true,2019-04-28 22:01:00.000,-72.9500606,41.9701694,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430728,true,2019-04-28 23:01:00.000,-72.9506472,41.9721783,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430764,true,2019-04-29 01:01:00.000,-72.9503528,41.9720964,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430780,true,2019-04-29 02:01:00.000,-72.9503256,41.9721214,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430805,true,2019-04-29 04:00:00.000,-72.9504217,41.9722861,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430829,true,2019-04-29 05:01:00.000,-72.9504725,41.9722547,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430842,true,2019-04-29 06:01:00.000,-72.9507103,41.9723331,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430855,true,2019-04-29 07:00:00.000,-72.9504225,41.9722581,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430870,true,2019-04-29 08:01:00.000,-72.9503919,41.9721753,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430883,true,2019-04-29 09:00:00.000,-72.9504256,41.9722442,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430898,true,2019-04-29 10:00:00.000,-72.9507342,41.9723292,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430935,true,2019-04-29 12:00:00.000,-72.9504606,41.9723081,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430964,true,2019-04-29 13:01:00.000,-72.9505444,41.9722078,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893430975,true,2019-04-29 14:01:00.000,-72.9503069,41.9736194,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431003,true,2019-04-29 16:00:00.000,-72.9493603,41.9777944,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431019,true,2019-04-29 17:00:00.000,-72.9487986,41.9777747,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431053,true,2019-04-29 19:00:00.000,-72.9430167,41.9790867,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431071,true,2019-04-29 20:00:00.000,-72.9430711,41.9787842,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431106,true,2019-04-29 21:02:00.000,-72.9446483,41.9794933,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431162,true,2019-04-30 01:02:00.000,-72.9315503,41.9789531,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431193,true,2019-04-30 04:00:00.000,-72.9277469,41.9789017,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431211,true,2019-04-30 05:00:00.000,-72.9276853,41.9790161,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431229,true,2019-04-30 06:01:00.000,-72.9277539,41.9789419,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431241,true,2019-04-30 07:00:00.000,-72.9277072,41.978665,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431255,true,2019-04-30 08:00:00.000,-72.9280064,41.9788881,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431271,true,2019-04-30 09:00:00.000,-72.927865,41.9789981,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431288,true,2019-04-30 10:00:00.000,-72.9279658,41.9788906,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431307,true,2019-04-30 11:00:00.000,-72.9280128,41.9790517,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431325,true,2019-04-30 12:01:00.000,-72.92838,41.9803419,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431339,true,2019-04-30 13:00:00.000,-72.9286456,41.9801933,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431357,true,2019-04-30 14:00:00.000,-72.9284475,41.9801281,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431376,true,2019-04-30 15:01:00.000,-72.9286589,41.9802981,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431397,true,2019-04-30 16:01:00.000,-72.9275131,41.9801886,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431416,true,2019-04-30 17:01:00.000,-72.9287431,41.9793281,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431426,true,2019-04-30 18:00:00.000,-72.9290628,41.9792078,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431443,true,2019-04-30 19:00:00.000,-72.9290278,41.9792011,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431462,true,2019-04-30 20:00:00.000,-72.9325128,41.9792306,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431495,true,2019-04-30 21:02:00.000,-72.9356142,41.9799253,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431502,true,2019-04-30 22:01:00.000,-72.9361353,41.9797206,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431512,true,2019-04-30 23:00:00.000,-72.9377944,41.9789394,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431552,true,2019-05-01 01:01:00.000,-72.9385344,41.9778547,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431567,true,2019-05-01 02:01:00.000,-72.9387028,41.9776844,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431580,true,2019-05-01 03:01:00.000,-72.9385194,41.9778494,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431597,true,2019-05-01 04:01:00.000,-72.9386383,41.9778072,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431652,true,2019-05-01 08:01:00.000,-72.9385631,41.9778114,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431671,true,2019-05-01 09:01:00.000,-72.9387008,41.9777317,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431677,true,2019-05-01 10:00:00.000,-72.9385,41.9776831,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431695,true,2019-05-01 11:00:00.000,-72.9385342,41.977245,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431717,true,2019-05-01 12:01:00.000,-72.9378883,41.9766275,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431762,true,2019-05-01 15:01:00.000,-72.9422244,41.9695611,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431784,true,2019-05-01 16:01:00.000,-72.9436942,41.9700483,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431804,true,2019-05-01 17:01:00.000,-72.9522364,41.96999,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431817,true,2019-05-01 18:01:00.000,-72.9520792,41.9709792,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431828,true,2019-05-01 19:00:00.000,-72.9521244,41.9708397,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431844,true,2019-05-01 20:00:00.000,-72.9519017,41.9709211,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431861,true,2019-05-01 21:00:00.000,-72.9505331,41.9716592,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431878,true,2019-05-01 22:00:00.000,-72.9501017,41.9719128,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431893,true,2019-05-01 23:01:00.000,-72.9494781,41.9730478,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431911,true,2019-05-02 00:01:00.000,-72.9485767,41.9739308,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431929,true,2019-05-02 01:01:00.000,-72.9483764,41.9738575,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431946,true,2019-05-02 02:01:00.000,-72.9487367,41.9743667,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893431974,true,2019-05-02 04:01:00.000,-72.9487672,41.9738806,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432003,true,2019-05-02 06:01:00.000,-72.9486031,41.9740575,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432017,true,2019-05-02 07:01:00.000,-72.9487522,41.9740361,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432031,true,2019-05-02 08:01:00.000,-72.9487158,41.9738644,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432048,true,2019-05-02 09:01:00.000,-72.9488092,41.9737456,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432067,true,2019-05-02 10:01:00.000,-72.9488039,41.9744619,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432083,true,2019-05-02 11:01:00.000,-72.9486664,41.9734264,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432099,true,2019-05-02 12:01:00.000,-72.9487222,41.9709531,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432112,true,2019-05-02 13:00:00.000,-72.9487625,41.9710317,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432169,true,2019-05-02 16:01:00.000,-72.9433306,41.9706344,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432185,true,2019-05-02 17:01:00.000,-72.9427611,41.9726297,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432210,true,2019-05-02 18:02:00.000,-72.9427669,41.9722272,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432212,true,2019-05-02 19:00:00.000,-72.9426819,41.9724231,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432228,true,2019-05-02 20:00:00.000,-72.9425906,41.9730475,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432248,true,2019-05-02 21:01:00.000,-72.9420792,41.9724758,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432300,true,2019-05-03 01:01:00.000,-72.9420592,41.9792875,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432312,true,2019-05-03 02:01:00.000,-72.9422678,41.9795711,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432342,true,2019-05-03 04:01:00.000,-72.9422333,41.9793386,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432380,true,2019-05-03 07:00:00.000,-72.942135,41.9793133,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432398,true,2019-05-03 08:01:00.000,-72.9424014,41.9794306,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432417,true,2019-05-03 09:01:00.000,-72.9423197,41.97928,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432452,true,2019-05-03 11:01:00.000,-72.9419742,41.9792653,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432487,true,2019-05-03 13:01:00.000,-72.9454928,41.9820272,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432500,true,2019-05-03 14:01:00.000,-72.9453308,41.9823347,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432513,true,2019-05-03 15:00:00.000,-72.9453936,41.9824167,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432536,true,2019-05-03 16:01:00.000,-72.9469006,41.98391,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432543,true,2019-05-03 17:00:00.000,-72.9474219,41.9847033,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432567,true,2019-05-03 18:01:00.000,-72.9472658,41.9848594,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432585,true,2019-05-03 19:01:00.000,-72.9476133,41.9861042,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432603,true,2019-05-03 20:01:00.000,-72.9435358,41.9874575,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432615,true,2019-05-03 21:01:00.000,-72.9417583,41.9871436,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432629,true,2019-05-03 22:01:00.000,-72.9412789,41.9876061,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432637,true,2019-05-03 23:00:00.000,-72.9425225,41.9881644,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432652,true,2019-05-04 00:01:00.000,-72.9391911,41.9846181,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432671,true,2019-05-04 01:01:00.000,-72.9389325,41.9827647,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432686,true,2019-05-04 02:01:00.000,-72.9389708,41.9824567,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432709,true,2019-05-04 04:01:00.000,-72.9377619,41.9819889,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432720,true,2019-05-04 05:01:00.000,-72.9388889,41.9828936,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432732,true,2019-05-04 06:01:00.000,-72.9388558,41.9829033,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432761,true,2019-05-04 08:01:00.000,-72.9387003,41.9827861,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432780,true,2019-05-04 09:01:00.000,-72.9389975,41.9827272,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432796,true,2019-05-04 10:01:00.000,-72.9390297,41.9828703,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432810,true,2019-05-04 11:01:00.000,-72.9364239,41.9822875,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432840,true,2019-05-04 13:01:00.000,-72.9342231,41.9773278,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432854,true,2019-05-04 14:01:00.000,-72.9311742,41.9799281,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432875,true,2019-05-04 15:02:00.000,-72.9310689,41.9799817,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432879,true,2019-05-04 16:00:00.000,-72.9290942,41.9793272,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432900,true,2019-05-04 17:01:00.000,-72.9282022,41.9794172,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432910,true,2019-05-04 18:00:00.000,-72.9281142,41.9763928,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432943,true,2019-05-04 20:00:00.000,-72.9281644,41.9762728,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893432962,true,2019-05-04 21:01:00.000,-72.9284753,41.9762792,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433000,true,2019-05-05 00:01:00.000,-72.9268364,41.9789797,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433017,true,2019-05-05 01:01:00.000,-72.9241944,41.9761886,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433033,true,2019-05-05 02:01:00.000,-72.9242408,41.9760194,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433042,true,2019-05-05 03:01:00.000,-72.9243294,41.9759217,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433048,true,2019-05-05 04:00:00.000,-72.9242353,41.9759289,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433062,true,2019-05-05 05:01:00.000,-72.9242117,41.9761014,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433076,true,2019-05-05 06:01:00.000,-72.9244081,41.9763656,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433089,true,2019-05-05 07:01:00.000,-72.9242914,41.9760733,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433104,true,2019-05-05 08:01:00.000,-72.9239103,41.9757694,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433117,true,2019-05-05 09:00:00.000,-72.9242258,41.9760261,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433144,true,2019-05-05 10:01:00.000,-72.9240389,41.9761072,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433159,true,2019-05-05 11:01:00.000,-72.9251719,41.9756089,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433169,true,2019-05-05 12:00:00.000,-72.9260069,41.9756825,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433185,true,2019-05-05 13:00:00.000,-72.9259903,41.9756578,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433216,true,2019-05-05 15:01:00.000,-72.9277444,41.9722003,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433237,true,2019-05-05 16:01:00.000,-72.9279125,41.9721786,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433248,true,2019-05-05 17:01:00.000,-72.9278297,41.9721381,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433258,true,2019-05-05 18:00:00.000,-72.9324511,41.9726986,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433278,true,2019-05-05 19:01:00.000,-72.9326239,41.9715711,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433296,true,2019-05-05 20:01:00.000,-72.9328158,41.9713242,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433312,true,2019-05-05 21:01:00.000,-72.9325,41.9714811,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433324,true,2019-05-05 22:01:00.000,-72.9341533,41.97059,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433335,true,2019-05-05 23:01:00.000,-72.9360067,41.9718694,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433349,true,2019-05-06 00:01:00.000,-72.9360042,41.9712431,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433363,true,2019-05-06 01:00:00.000,-72.9356819,41.9710119,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433385,true,2019-05-06 02:01:00.000,-72.9355506,41.9711547,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433429,true,2019-05-06 06:00:00.000,-72.9355231,41.9710731,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433441,true,2019-05-06 07:00:00.000,-72.9354842,41.9710811,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433460,true,2019-05-06 08:01:00.000,-72.9355408,41.9710742,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433472,true,2019-05-06 09:00:00.000,-72.9354364,41.9711744,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433495,true,2019-05-06 10:01:00.000,-72.9355989,41.9711594,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433509,true,2019-05-06 11:01:00.000,-72.9355289,41.9710392,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433518,true,2019-05-06 12:00:00.000,-72.9354783,41.9713656,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433537,true,2019-05-06 13:01:00.000,-72.9342614,41.9729514,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433553,true,2019-05-06 14:01:00.000,-72.9341364,41.9742681,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433563,true,2019-05-06 15:00:00.000,-72.9347219,41.9741867,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433580,true,2019-05-06 16:00:00.000,-72.9343644,41.9739283,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433598,true,2019-05-06 17:00:00.000,-72.9343703,41.9740517,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433633,true,2019-05-06 19:01:00.000,-72.9360344,41.9720158,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433651,true,2019-05-06 20:01:00.000,-72.9366583,41.9714278,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433666,true,2019-05-06 21:01:00.000,-72.9366944,41.9712453,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433675,true,2019-05-06 22:01:00.000,-72.9363386,41.9702017,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433700,true,2019-05-07 00:01:00.000,-72.9444633,41.9710739,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433721,true,2019-05-07 01:01:00.000,-72.9494906,41.9750881,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433762,true,2019-05-07 04:01:00.000,-72.9478297,41.9820297,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433776,true,2019-05-07 05:01:00.000,-72.9470339,41.9821844,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433790,true,2019-05-07 06:01:00.000,-72.9471517,41.981245,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433807,true,2019-05-07 07:01:00.000,-72.9470556,41.9813008,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433824,true,2019-05-07 08:01:00.000,-72.9470861,41.9813408,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433832,true,2019-05-07 09:00:00.000,-72.9470817,41.9814011,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433865,true,2019-05-07 11:00:00.000,-72.9464272,41.9819744,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433880,true,2019-05-07 12:00:00.000,-72.9461783,41.9819706,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433898,true,2019-05-07 13:00:00.000,-72.9458511,41.9825178,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433952,true,2019-05-07 16:01:00.000,-72.9194033,41.9865033,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433962,true,2019-05-07 17:01:00.000,-72.9196706,41.9848031,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
24893433975,true,2019-05-07 18:00:00.000,-72.9219067,41.9823731,"gps","Ursus americanus","0_3","0_3","American black bear movement ecology in Connecticut"
